09:35:12.884 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
09:35:32.971 |V| ComponentContainersStatistics | :1                 | <Finish> "ComponentContainer.SolutionFeatureParts" time=78ms
09:35:32.971 |V| ComponentContainersStatistics | :1                 | <Measured> "ComponentContainer[SolutionFeatureParts]"  value=78ms
09:35:32.971 |V| ComponentStorage              | :1                 | <Measured> "Compose: SolutionFeatureParts"  time=80ms
09:35:33.023 |V| LevelDbMapStats               | :1                 | Sid 273356373: 'TargetPlatformCache'
09:35:33.278 |V| LevelDbMapStats               | :1                 | Sid 1203434689: 'SearchResultCaches.Descriptors'
09:35:33.297 |V| ComponentStorage              | :1                 | IntellisenseParts created
09:35:33.297 |V| CatalogComponentSource        | :1                 | Created a CatalogComponentSource for container “Container: IntellisenseParts”. To trace eligible components set, enable TRACE level for this log category (JetBrains.Application.Extensibility.CatalogComponentSource).
09:35:33.312 |V| ComponentContainersStatistics | :1                 | <Finish> "ComponentContainer.IntellisenseParts" time=14ms
09:35:33.312 |V| ComponentContainersStatistics | :1                 | <Measured> "ComponentContainer[IntellisenseParts]"  value=14ms
09:35:33.312 |V| ComponentStorage              | :1                 | <Measured> "Compose: IntellisenseParts"  time=14ms
09:35:33.331 |V| LevelDbMapStats               | :1                 | Sid 1694211001: 'PersistentProjectModelElementProperties.IsGeneratedCode'
09:35:33.389 |V| SuppressDaemonUntilConfigFilesProcessed| :1                 | Daemon & SWA suppressed until config files are processed
09:35:33.389 |V| DaemonSuppressor              | :1                 | Daemon is suppressed, processing config files
09:35:33.482 |V| SettingsLogging               | JetPool(S) #3:16   | SettingsChangeDispatch: now dispatching 83 unique requests.
09:35:33.517 |V| SettingsLogging               | .NET ThreadPool Worker:32 | SettingsChangeDispatch: done dispatching 83 unique requests in 34 ms.
09:35:33.517 |V| SettingsLogging               | .NET ThreadPool Worker:32 | SettingsChangeDispatch: now dispatching 1 unique requests.
09:35:33.608 |V| LevelDbMapStats               | :1                 | Sid 1668656016: 'PsiModuleAttributesCache.JetBrains.Annotations.RazorImportNamespaceAttribute'
09:35:33.693 |V| FileSystemWildcardChangeTracker| :1                 | STV.Started `FileSystemWildcardChangeTracker` in separate thread
09:35:33.786 |I| RiderFlowApplicationStateActivator| :1                 | IsEnabled = False
09:35:33.786 |I| RiderFlowApplicationStateActivator| :1                 | IsApplicationActive = False
09:35:33.786 |I| RiderFlowApplicationStateActivator| :1                 | IsEnabled = True
09:35:33.788 |I| RiderFlowApplicationStateActivator| :1                 | IsApplicationActive = True
09:35:33.793 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder /Users/home/Documents/Unity/Coding/Library/APIUpdater
09:35:33.793 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder /Users/home/Documents/Unity/Coding/Library/Artifacts
09:35:33.793 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder /Users/home/Documents/Unity/Coding/Library/ShaderCache
09:35:33.793 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder /Users/home/Documents/Unity/Coding/Library/StateCache
09:35:33.793 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder /Users/home/Documents/Unity/Coding/Library/TempArtifacts
09:35:33.793 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder /Users/home/Documents/Unity/Coding/Temp
09:35:33.801 |V| ComponentContainersStatistics | :1                 | <Finish> "ComponentContainer.SolutionContainer" time=2746ms
09:35:33.801 |V| ComponentContainersStatistics | :1                 | <Measured> "ComponentContainer[SolutionContainer]"  value=2746ms
09:35:33.802 |V| ComponentStorage              | :1                 | <Measured> "Compose: SolutionContainer"  time=2792ms
09:35:33.806 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder /Users/home/Documents/Unity/Coding/.vs
09:35:33.806 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder /Users/home/Documents/Unity/Coding/.git
09:35:33.806 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder /Users/home/Documents/Unity/Coding/.idea
09:35:33.816 |V| RiderSolutionToolset          | .NET ThreadPool Worker:33 | Build and runtime calculation start
09:35:33.816 |V| BuildToolUtils                | .NET ThreadPool Worker:33 | Mono path in settings not found try to fallback to first detected Mono runtime
09:35:33.830 |V| PackageManager                | :1                 | <Start> "GetPackages" 
09:35:33.830 |V| BuildToolUtils                | .NET ThreadPool Worker:33 | Load Mono runtime: RootPath: /Library/Frameworks/Mono.framework/Versions/6.12.0, ExePath: /Library/Frameworks/Mono.framework/Versions/6.12.0/bin/mono-sgen64 from settings
09:35:33.830 |V| BuildToolUtils                | .NET ThreadPool Worker:33 | .NET CLI path in settings not found try to fallback to first detected .NET CLI runtime
09:35:33.831 |V| PackageManager                | :1                 | Getting packages from packages-lock.json
09:35:33.834 |V| BuildToolContainer            | .NET ThreadPool Worker:33 | GetBuildToolBySettings versionKey=4294967293, customBuildToolPath=<EMPTY>, env=Projects: 2, MonoRootPath: /Library/Frameworks/Mono.framework/Versions/6.12.0, ActiveDotNetCoreCli: Cli: .NET CLI[	
SdksFolder: /usr/local/share/dotnet/sdk,
	ExePath: /usr/local/share/dotnet/dotnet
	InstalationFolder: /usr/local/share/dotnet
	Sdks: [6.0.301]]
	Runtimes: [Microsoft.NETCore.App(6.0.6), Microsoft.AspNetCore.App(6.0.6)],
Sdk: 6.0.301
09:35:33.834 |V| BuildToolContainer            | .NET ThreadPool Worker:33 | Use auto-detected toolset
09:35:33.834 |V| BuildToolContainer            | .NET ThreadPool Worker:33 | Autodetect: run auto detector
09:35:33.834 |V| BuildToolContainer            | .NET ThreadPool Worker:33 | Start build tool discovering in environment: Projects: 2, MonoRootPath: /Library/Frameworks/Mono.framework/Versions/6.12.0, ActiveDotNetCoreCli: Cli: .NET CLI[	
SdksFolder: /usr/local/share/dotnet/sdk,
	ExePath: /usr/local/share/dotnet/dotnet
	InstalationFolder: /usr/local/share/dotnet
	Sdks: [6.0.301]]
	Runtimes: [Microsoft.NETCore.App(6.0.6), Microsoft.AspNetCore.App(6.0.6)],
Sdk: 6.0.301
09:35:33.834 |V| RegistryMsBuildToolProvider   | .NET ThreadPool Worker:33 | Skip build tool discover from registry because it is non Windows OS.
09:35:33.834 |V| VisualStudio15MsBuildToolProvider| .NET ThreadPool Worker:33 | Skip discovering MSBuild installed in VS15, context is not windows os
09:35:33.838 |V| DotNetCoreMsBuildProvider     | .NET ThreadPool Worker:33 | Found MSBuild in SDK: /usr/local/share/dotnet/sdk/6.0.301/MSBuild.dll
09:35:33.839 |V| MonoMsBuildToolProvider       | .NET ThreadPool Worker:33 | Start MSBuild discover in Mono runtime /Library/Frameworks/Mono.framework/Versions/6.12.0
09:35:33.839 |V| MonoMsBuildToolProvider       | .NET ThreadPool Worker:33 | Try to discover MSBuild in folder: /Library/Frameworks/Mono.framework/Versions/6.12.0/lib/mono/msbuild/Current
09:35:33.839 |V| MonoMsBuildToolProvider       | .NET ThreadPool Worker:33 | Try to discover MSBuild in folder: /Library/Frameworks/Mono.framework/Versions/6.12.0/lib/mono/msbuild/15.0
09:35:33.839 |V| MonoMsBuildToolProvider       | .NET ThreadPool Worker:33 | Found MSBuild: /Library/Frameworks/Mono.framework/Versions/6.12.0/lib/mono/msbuild/15.0/bin/MSBuild.dll
09:35:33.840 |V| BuildToolContainer            | .NET ThreadPool Worker:33 | Discover found 2 build tools
09:35:33.841 |V| BuildToolContainer            | .NET ThreadPool Worker:33 | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.DotNetCoreMsBuild
Version: 17.0
Directory: /usr/local/share/dotnet/sdk/6.0.301
ExePath: /usr/local/share/dotnet/sdk/6.0.301/MSBuild.dll
EnvironmentVariables:
	MSBuildExtensionsPath=/usr/local/share/dotnet/sdk/6.0.301
	DOTNET_HOST_PATH=/usr/local/share/dotnet/dotnet
	MSBuildSDKsPath=/usr/local/share/dotnet/sdk/6.0.301/Sdks

09:35:33.841 |V| BuildToolContainer            | .NET ThreadPool Worker:33 | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.MonoMsBuildTool
Version: 15.0
Directory: /Library/Frameworks/Mono.framework/Versions/6.12.0/lib/mono/msbuild/15.0/bin
ExePath: /Library/Frameworks/Mono.framework/Versions/6.12.0/lib/mono/msbuild/15.0/bin/MSBuild.dll[/Library/Frameworks/Mono.framework/Versions/6.12.0/lib/mono/msbuild/Current/bin/MSBuild.dll]
EnvironmentVariables:
	PATH=/usr/local/share/dotnet:/Library/Frameworks/Python.framework/Versions/3.9/bin:/Library/Frameworks/Python.framework/Versions/3.10/bin:/opt/homebrew/bin:/opt/homebrew/sbin:/usr/local/bin:/usr/bin:/bin:/usr/sbin:/sbin:/usr/local/share/dotnet:/opt/X11/bin:~/.dotnet/tools:/Library/Frameworks/Mono.framework/Versions/Current/Commands:/Applications/Wireshark.app/Contents/MacOS

	DOTNET_MSBUILD_SDK_RESOLVER_CLI_DIR=/usr/local/share/dotnet

09:35:33.854 |V| RiderSolutionToolset          | .NET ThreadPool Worker:33 | Build and runtime calculation finished
09:35:33.856 |V| RiderSolutionToolset          | .NET ThreadPool Worker:33 | <Measured> "RiderSolutionToolset.UpdateFromSettings"  time=40ms
09:35:33.942 |V| PackageManager                | :1                 | <Finish> "GetPackages"  report=[50 packages] time=112ms
09:35:33.942 |V| PackageManager                | :1                 | <Start> "UpdatePackages" 
09:35:33.950 |V| PreProcessingDirectiveCache   | :1                 | Invalidating PreProcessingDirectiveCache. Reason: Packages updated
09:35:33.953 |V| PackageManager                | :1                 | <Finish> "UpdatePackages"  time=10ms
09:35:33.953 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
09:35:33.960 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
09:35:33.965 |I| RiderFlowSolutionManager      | :1                 | Continuation of async project model load task on UI thread...
09:35:33.966 |I| SolutionHostStructureWaiter   | :1                 | Project structure already initialized
09:35:33.998 |I| UnityProtocolControllerFixed  | :1                 | RiderFlow protocol port 49543
09:35:34.000 |V| ClientSocket-UnityClient-Sender| :1                 | PAUSE ('Disconnected') :: state=Initialized
09:35:34.003 |V| Client                        | ClientSocket-UnityClient-Receiver:56 | ClientSocket-UnityClient : started
09:35:34.004 |V| Client                        | ClientSocket-UnityClient-Receiver:56 | ClientSocket-UnityClient: connecting to 127.0.0.1:49543.
09:35:34.008 |V| Client                        | ClientSocket-UnityClient-Receiver:56 | ClientSocket-UnityClient : connected
09:35:34.008 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:56 | RESUME :: state=AsyncProcessing
09:35:34.013 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
09:35:34.013 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
09:35:34.014 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
09:35:34.014 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
09:35:34.015 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
09:35:34.015 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
09:35:34.015 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
09:35:34.015 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
09:35:34.015 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
09:35:34.015 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
09:35:34.040 |I| RiderSolutionLoadProgress     | :1                 | Execute task [SolutionContainer] 'Initializing PsiFilesCache buckets'
09:35:34.043 |V| SettingsLogging               | .NET ThreadPool Worker:10 | SettingsChangeDispatch: done dispatching 1 unique requests in 525 ms.
09:35:34.043 |V| SettingsLogging               | .NET ThreadPool Worker:10 | SettingsChangeDispatch: now dispatching 0 unique requests.
09:35:34.043 |V| SettingsLogging               | .NET ThreadPool Worker:10 | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
09:35:34.043 |I| RiderSolutionLoadProgress     | :1                 | Execute task [InitialSynchronizeSolution] 'Restore project marks'
09:35:34.044 |V| RiderSolutionLoadProgress     | :1                 | <Measured> "SolutionLoad.Initial.Solution.Sync"  value=3161ms
09:35:34.050 |I| RiderSolutionLoadProgress     | :1                 | Execute task [InitialSynchronizeSolution] 'Update project model for projects'
09:35:34.052 |V| SolutionHostSync              | :1                 | Update project model for project 'Assembly-CSharp'
09:35:34.057 |V| SolutionHostSync              | :1                 | Update project Assembly-CSharp [descriptor = Assembly-CSharp, parent = NULL]
09:35:34.144 |V| SettingsLogging               | JetPool(S) #3:16   | SettingsChangeDispatch: now dispatching 0 unique requests.
09:35:34.144 |V| SettingsLogging               | JetPool(S) #3:16   | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
09:35:34.245 |V| SolutionHostSync              | :1                 | Update project model for project 'JetBrains.Frontend.2021.2'
