23:06:31.669 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:06:52.560 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Reflection.Emit, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.560 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Reflection.Emit.ILGeneration, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.560 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Reflection.Emit.Lightweight, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.560 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Reflection.Extensions, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.560 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Reflection.Extensions, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.560 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Reflection.Primitives, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.560 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Reflection.Primitives, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.560 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Resources.Reader, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.560 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Resources.Reader, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Resources.ResourceManager, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Resources.ResourceManager, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Resources.Writer, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Resources.Writer, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.CompilerServices.VisualC, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.CompilerServices.VisualC, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Extensions, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Extensions, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Handles, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Handles, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.InteropServices, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.InteropServices, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.InteropServices.RuntimeInformation, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.InteropServices.RuntimeInformation, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.InteropServices.WindowsRuntime, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.InteropServices.WindowsRuntime, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Numerics, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Numerics, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Serialization, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Serialization, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Serialization.Formatters, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Serialization.Formatters, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Serialization.Json, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Serialization.Json, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Serialization.Primitives, Version=4.1.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Serialization.Xml, Version=4.1.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Runtime.Serialization.Xml, Version=4.1.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Claims, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Claims, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Cryptography.Algorithms, Version=4.2.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Cryptography.Csp, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Cryptography.Csp, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Cryptography.Encoding, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Cryptography.Encoding, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Cryptography.Primitives, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Cryptography.Primitives, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Cryptography.X509Certificates, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Cryptography.X509Certificates, Version=4.1.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.561 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Principal, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.Principal, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Security.SecureString, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.ServiceModel.Web, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Text.Encoding, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Text.Encoding, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Text.Encoding.Extensions, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Text.Encoding.Extensions, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Text.RegularExpressions, Version=4.1.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Text.RegularExpressions, Version=4.1.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Overlapped, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Tasks, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Tasks, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Tasks.Extensions, Version=4.2.1.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Tasks.Parallel, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Tasks.Parallel, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Thread, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Thread, Version=4.0.2.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.ThreadPool, Version=4.0.12.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.ThreadPool, Version=4.0.12.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Timer, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Threading.Timer, Version=4.0.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Transactions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Transactions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.ValueTuple, Version=4.0.2.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.ValueTuple, Version=4.0.2.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Web, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Windows, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.Linq, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.Linq, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.ReaderWriter, Version=4.1.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.ReaderWriter, Version=4.1.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.Serialization, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.XDocument, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.XDocument, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.XmlDocument, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.XmlDocument, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.XmlSerializer, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.XmlSerializer, Version=4.0.11.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.XPath, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.XPath, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: System.Xml.XPath.XDocument, Version=4.0.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.Android.Gradle, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.Android.Types, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.EditorCoroutines.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.Performance.Profile-Analyzer.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.PlasticSCM.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.Rider.Editor, Version=3.0.7.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.Services.Core.Analytics, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.Services.Core, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.Services.Core.Environments, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.TestTools.CodeCoverage.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.TestTools.CodeCoverage.Editor.OpenCover.Model, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.TestTools.CodeCoverage.Editor.OpenCover.Mono.Reflection, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.TextMeshPro, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
23:06:52.562 |V| AssemblyPsiModuleFactory      | :1                 | [PMM] Add: Unity.TextMeshPro.Editor, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
